Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
364,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.081310046332036,0.0346696642694298,-0.011938903772496,0.048236818977404,-0.0481957266472937,0.00270789297630958,0.0438797843183419,-0.0180503531305219,-0.0123857416540984,-0.0440135431178058,0.0143696538307365,not leak
365,500000,480300.674886401,471877.959590967,463455.244295532,455032.529000097,446609.813704662,438187.098409228,429764.383113793,421341.667818358,412918.952522924,404496.237227489,0.0400693041297191,0.580290822173147,0.115218759759653,-0.027939444033121,0.0237702223475556,-0.0966288629879971,-0.0905846993313916,-0.0310740640744441,-0.049920171995187,-0.0226176742409943,0.04239815433784,leak
366,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0927798599336266,-0.0380884760738601,-0.139509248087715,-0.109566172971267,-0.0619362576727873,0.0346557878000147,-0.0314465480523705,0.0115934097916415,-0.0096069433390808,-0.0234686882906008,0.0735523114105849,not leak
367,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0681931243732925,-0.0157897488255997,0.0460803845052754,0.0569785943657219,-0.101250605367574,0.0279981292922362,-0.0411341752734435,-0.0150102202908375,-0.0981129409650881,-0.0198919011189171,-0.0446235856771134,not leak
368,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0721826566610176,0.0576584962184344,0.0264921786016827,-0.0609838434105505,-0.0621083435247049,0.0145322802875254,-0.0982160446887371,-0.00491153639483952,-0.038507457136085,0.0183306342346576,-0.0605615449958765,not leak
369,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0899213551495115,0.00332426701743085,-0.0118558962975306,-0.0873649902337183,-0.0100737065686435,0.00489817539518178,-0.0450435809429963,0.0402814168665496,-0.0346292812106664,-0.0944094277844158,-0.0191286649470087,not leak
370,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0361188360303827,-0.0765476764090004,0.0405465934776908,-0.069159620620732,-0.00696510850411719,-0.0148844843421598,0.026383791104602,-0.0495835917346759,0.0197574451206179,0.0449728021368537,-0.0122883791907634,not leak
371,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0220952800828693,-0.00577126457117138,0.0940558767399168,0.00627643919334063,-0.10354763309808,0.034399565403604,0.0333374946655604,-0.0544293630886313,-0.0330547252935768,0.0402141977825262,-0.0496412872603609,not leak
372,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,427431.803214295,419009.087918861,410586.372623426,402163.657327991,0.0108925759554181,-0.0586349971663214,0.0114987158475178,-0.00295777830923689,0.0870279759811302,0.0215928899810987,-0.0209538426276576,0.411277802010138,0.213956819385074,0.0553937675891814,-0.0775004444577841,leak
373,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0211231052105356,0.0368509440711876,-0.00393380427646609,0.015731207357636,-0.0332695938374167,0.0374909195282007,-0.00379625980529989,0.0391163377875752,0.0362560436751529,-0.0480990207896239,-0.064267072575993,not leak
374,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0468716333234895,-0.0545759902489331,-0.042125662744809,-0.00370984460190961,-0.0370141922441271,0.0479953381239628,0.0161124473042154,0.0567402169595586,0.022050469385367,0.0321333212193337,0.0284857559498359,not leak
375,500000,491577.284704565,483154.569409131,474731.854113696,457140.630473717,448717.915178282,440295.199882848,431872.484587413,423449.769291978,415027.053996544,406604.338701109,-0.0354261481526392,-0.0043725967141593,-0.00777237447791307,0.18525782707252,0.443046290866621,-0.0262854293182752,0.0172715951728919,0.0130484604488163,0.12432662055865,0.0696040738835895,0.0294292022680291,leak
376,500000,491577.284704565,483154.569409131,474731.854113696,457598.879080898,449176.163785463,440753.448490028,432330.733194594,423908.017899159,415485.302603724,407062.587308289,0.0559373795038117,0.00640728552812744,0.0798678608073597,0.0723501141618601,0.48380380606589,0.144876623578032,0.0450608092909603,-0.0197159775073782,0.0135418104373649,-0.00322259491670431,0.0162407036485617,leak
377,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.065775319722451,-0.0336750865641033,-0.00175737780727112,-0.0616974656718103,0.0160172234119592,0.0257464412399399,0.0284690794916439,-0.000200833726023336,0.0305877186595905,-0.0245086230619189,-0.0863591008233957,not leak
378,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0401062614435035,0.0751955118902784,0.045982936667751,-0.0278623406068823,0.0174325570279744,-0.0544254908610931,0.0300321516705764,0.0206512306275411,-0.076214481489202,-0.0155559477305209,0.0818393913323956,not leak
379,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0328066632455583,-0.0786002330532653,-0.052553983719456,-0.0826899647769543,0.0184707954056603,-0.0468089963335647,0.00491408154641268,0.0315138197015078,-0.0160741812623849,0.031383493515042,-0.0105815903734358,not leak
380,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0171051676566767,0.0489860608210655,-0.0171339025581228,0.0823622564562198,-0.0622124982947346,-0.106233812440711,0.0112774818537553,-0.116053272755773,-0.144875105808442,-0.00810690550136107,0.00571342369607389,not leak
381,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0180214954671365,0.0227228337456679,-0.0238756721778527,0.00592693352257892,-0.0209594652472035,-0.0242273586918425,0.0875935377908477,0.0940602092223304,0.0090196073709894,0.0398153336863628,0.0627160570956534,not leak
382,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.121013324756116,0.0592727607946977,0.00224424224540736,-0.0720964010085313,0.0345235400814147,0.0365814181796584,0.0945813228818513,-0.0108566039750044,-0.0104473772979989,-0.0569391779929312,-0.129271740853933,not leak
383,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,436772.008130378,428349.292834944,419926.577539509,411503.862244074,403081.146948639,0.0568932848195693,-0.0540416512099036,0.0116108727112633,-0.0741145641592743,0.0736333383737486,0.230174047732332,0.394568840957441,-0.0317265491411822,0.0483552992824443,0.0532289908374124,0.045650706866653,leak
384,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0215045978594591,0.0977401733966302,-0.0466887381887066,-0.0369187411012758,0.00146839967212077,0.00407583162193063,-0.0541654360991745,-0.0639006543357425,-0.0366991641441932,-0.018440677021941,-0.00116399078369363,not leak
385,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0353406475943226,-0.0237436603776852,-0.0533305003425666,0.0497275402391671,0.0257522514947067,-0.0174755514063394,0.0792780193184586,0.0579604486746373,-0.00691520775540691,0.0513445888502987,-0.0109790746399426,not leak
386,500000,491577.284704565,470684.892952589,462262.177657154,453839.46236172,445416.747066285,436994.03177085,428571.316475415,420148.601179981,411725.885884546,403303.170589111,-0.0424843802055589,0.0754040160581152,0.425182107948132,0.312240388981224,-0.00335887807425022,0.0674757719401608,-0.0052588647335722,0.0105592315900302,-0.00163855110606789,-0.0218257721156501,0.0139394487276299,leak
387,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,412258.115351771,403835.400056336,0.132060391907133,0.0248171155142382,0.073326465680346,0.0144473666678763,-0.0192358799436231,-0.0103306095826555,-0.0710794571072305,-0.0388350512027828,0.0581364599407207,0.442481955242474,0.182710798271138,leak
388,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0069397591474708,0.0335048058676683,-0.0265905527534639,0.0543334676837143,0.0120051312975481,0.0248063133632331,-0.0596523690539845,0.00774286337946646,0.016474490394054,-0.0682251304390044,-0.0605725983072819,not leak
389,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,411173.0727649,402750.357469465,0.0366301544731243,0.035813170300439,-0.0892895028688663,0.00613877547569034,-0.0811632139628988,0.00105905452468137,0.019926209582418,-0.09589340342357,0.296144107794315,0.373270257900883,-0.048964504599398,leak
390,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00981565989238612,0.0497642485836442,0.0442719884323812,-0.121210916944173,-0.0457585097929344,-0.0721656122019773,-0.0259913428913591,0.0553595720510264,-0.075111139886939,-0.0221947250371695,0.0336708635521135,not leak
391,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0743597662919847,-0.104932208279962,-0.00579805284368951,-0.0118739591124661,0.00684772765903109,0.0342003942777518,-0.07767848082332,0.0613923854723457,-0.0017465312233783,0.00882196814106403,-0.0594522033149763,not leak
392,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0173367282631779,0.00537780108085357,0.0237147697020121,-0.0612802690546474,-0.112736842668446,-0.00467539426803111,-0.055818492883984,-0.00554126333595082,0.0181024622813435,-0.0723131099544803,-0.0895420568978662,not leak
393,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,419165.445752026,410742.730456591,402320.015161157,-0.0436837462043755,-0.0112829303299384,-0.0142572594387819,0.0508614223293508,-0.0074252836013807,0.0368608376714972,-0.011709483529189,0.126488743186843,0.448833780591833,-0.0204638251771524,-0.0793246030221387,leak
394,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0374296556506614,0.00100403210420266,-0.0393980244541569,0.00568207203198125,-0.0228370302118997,0.0343339151889537,-0.00987117539204459,-0.0241161862996645,0.0100740153583647,-0.0644875579049064,-0.0109598698630753,not leak
395,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.02667965042431,0.054137185750021,0.0115646064773119,-0.0223046709180264,0.01955944872042,0.01442256321168,-0.0203323420718649,-0.0630891624289142,0.0897265178091132,0.00250169374896914,0.0823355223648097,not leak
396,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0618108466121119,0.0297337765617953,-0.000370170691081875,-0.0800315800027376,-0.0369191904837957,-0.017535427109783,0.0491319506567919,0.0456004782499817,0.0137374365437864,-0.00381424274941929,0.0257171009642723,not leak
397,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,427199.606246182,418776.890950747,410354.175655313,401931.460359878,0.0514195944369625,-0.0361189898091782,-0.0738350828087202,-0.00638815312772528,-0.0747199575704928,0.0203120929134817,0.351298601192276,0.247778461717795,-0.0777695996482941,-0.0122139077221488,-0.00425780453200747,leak
398,500000,491577.284704565,483154.569409131,474731.854113696,453399.919905867,444977.204610432,436554.489314997,428131.774019563,419709.058724128,411286.343428693,402863.628133258,-0.0388455207840688,-0.000821252060292182,0.0530335514149625,0.0643736278514043,0.452279770671336,0.118430375922042,0.120840155413928,0.0190565729040892,-0.0311210198845936,-0.021638795247615,0.00842912479330871,leak
399,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0849279943720029,0.0539597801919255,-0.0236444777408429,-0.0463855655497176,0.0620097355324629,-0.00128159830630915,-0.00561569531223863,-0.0687008513511366,-0.132713465071577,-0.0440445355213018,0.0709700525869233,not leak
